Clase [K];rpm;temp;acel
13;1805.585162;175.1938911;20.30436677
13;1805.573554;177.2078496;21.52182751
13;1803.994478;183.1632743;21.86893485
13;1837.518357;177.9066914;20.33245112
13;1803.334174;182.8104335;20.8319874
13;1834.5294;183.1374956;20.88193818
13;1812.191511;184.5182294;20.89345045
13;1831.694372;180.2366731;20.40881332
13;1824.609619;175.8193622;20.06378319
13;1836.655256;184.4455036;20.77583885
13;1825.34212;180.1066329;20.98642903
13;1802.053655;183.9532136;20.60209572
13;1817.596691;182.8399806;20.21060896
13;1795.908952;178.6833392;21.74755838
13;1834.418124;184.6343564;21.99022253
13;1832.845052;181.1682183;21.22434801
13;1801.106714;179.1269707;20.67045797
13;1820.643501;182.4622927;21.87937281
13;1811.818552;177.7990871;20.5862585
13;1846.758932;175.2160996;21.30801327
13;1834.354696;181.2708961;21.91003084
13;1796.056192;182.5684081;20.37805302
13;1809.39191;180.53745;20.09183929
13;1802.567655;181.1944089;20.35312722
13;1812.354126;181.8449869;21.12464949
13;1819.04243;181.9957764;21.76609053
13;1826.872581;180.1727822;20.61953457
13;1811.878603;179.6145992;21.58572481
13;1824.482607;184.5403866;20.77649348
13;1832.19116;183.0576812;21.16499981
13;1832.238619;181.1095536;21.58616586
13;1813.406662;181.5569768;20.29943097
13;1828.137491;176.329136;20.40813838
13;1832.973228;179.3117987;21.81183137
13;1806.753654;180.6502291;20.75460081
13;1816.04081;184.4837274;21.51357377
13;1831.440023;179.567665;20.89276219
13;1799.938874;180.4163173;21.62561714
13;1827.585416;179.1474373;20.54043559
13;1820.218946;176.6243297;21.89119212
13;1810.77824;184.5195184;21.1925616
13;1805.07606;178.744365;20.59298701
13;1801.123646;177.5894444;21.54145702
13;1817.870421;178.4979433;21.01600402
13;1818.110051;178.8642866;21.12365925
13;1819.191757;180.6364864;20.66478609
13;1815.554497;179.6433921;20.01865022
13;1794.182559;182.5837323;20.51424743
13;1795.016981;177.7948649;20.68511184
13;1822.313714;183.4583924;20.05255112
13;1817.802578;179.1060606;21.83841333
13;1804.725496;180.2514222;20.85603641
13;1800.350679;181.1407595;20.73739361
13;1833.629105;182.2403765;20.30121376
13;1801.268714;177.6275361;21.08425995
13;1826.326038;181.1473115;20.593898
13;1827.765223;182.0773484;21.1332198
13;1819.230824;184.9791975;20.12755645
13;1813.659636;183.5503758;20.50510615
13;1840.352682;180.6806091;21.10032731
13;1800.249228;182.148334;20.23670812
13;1830.338884;175.0044653;21.63819362
13;1795.443566;175.046746;21.61779987
13;1828.083896;184.4685424;21.62952929
13;1806.922659;177.1272677;20.12618291
13;1805.882945;179.5963505;20.21662077
13;1831.845429;178.8562958;21.70371342
13;1814.941913;176.3089435;20.34808113
14;2363.239541;271.4627255;49.91054546
14;2378.682345;270.5184656;49.29138794
14;2375.300533;273.8423168;48.71250403
14;2373.793367;269.6795357;49.52205638
14;2369.693559;278.6900597;48.35442749
14;2384.765246;270.4160558;48.94602389
14;2354.466703;270.5821835;48.30693381
14;2382.071304;276.917048;48.42088168
14;2385.781297;273.3486155;48.75194069
14;2366.198181;271.9818872;48.8357896
14;2394.998002;269.0933325;49.17027913
14;2374.064496;272.4586932;48.15899786
14;2386.746266;275.5905233;48.68040129
14;2355.569473;276.3417172;48.71085206
14;2360.827201;277.292629;48.36409269
14;2367.049747;271.1265108;48.28460516
14;2377.85543;271.3007332;48.09831928
14;2385.784492;275.889706;49.93991146
14;2361.969859;271.3494153;49.31327054
14;2369.396444;276.1415135;49.20245
14;2367.433361;272.2073209;49.60779788
14;2368.6619;279.5654977;50.57448028
14;2359.165175;277.0673074;48.45427098
14;2363.297203;274.0635649;48.33626682
14;2386.188604;274.6280093;48.345716
14;2383.984805;275.4807578;48.71018652
14;2371.567818;273.7002427;49.75358719
14;2373.2697;276.9875613;49.77091592
14;2367.758478;273.6968087;49.75440272
14;2363.521568;277.958861;48.98689701
14;2381.480097;276.1955656;49.31104496
14;2346.754555;273.2291797;49.31452125
14;2381.327681;278.2099957;49.04345751
14;2379.92138;270.3797182;50.79841473
14;2359.062664;274.2425598;49.96971523
14;2374.7857;279.9417917;48.11157532
14;2352.184646;273.9459958;48.13496643
14;2359.791881;278.7002299;49.71615796
14;2377.512627;271.747284;49.18989876
14;2366.147646;278.4562047;48.55723231
14;2396.692348;277.953035;48.91267972
14;2398.241236;271.4366126;49.09483469
14;2359.008699;271.4520036;48.59001994
14;2385.97826;272.1906229;48.9434315
14;2369.515339;274.7357675;49.93116576
14;2413.156617;279.5733784;48.65490662
14;2379.196757;278.0059343;50.01923995
14;2386.161573;275.8429443;50.77337437
14;2391.150588;277.8756941;50.87467059
14;2363.560189;270.2573815;48.25200184
14;2362.850871;279.3044558;49.96668543
14;2399.642795;276.0763301;49.64038202
14;2392.202463;278.6399954;50.40366481
14;2378.048668;272.4521659;49.5283794
14;2348.682833;277.1445251;49.64429071
14;2361.805147;271.7124923;48.25185485
14;2372.804187;277.9006241;48.8771477
14;2378.107865;270.7279345;48.10997002
14;2377.230752;275.3609526;48.01482956
14;2355.081343;270.1228977;49.34358693
14;2378.554254;270.2460786;49.97435683
14;2352.140041;272.1176117;49.55691256
14;2374.000983;277.4290871;49.11061418
14;2365.829131;277.8216863;48.1652447
14;2369.922596;272.2096271;49.02113272
14;2372.913204;273.6561655;49.49828667
14;2359.893054;276.5005025;50.89608392
14;2387.489169;277.8865261;50.26645306
14;2404.820289;276.4961659;49.66507833
14;2380.021192;274.4067457;50.81313525
14;2375.798749;277.1912964;49.50789118
14;2365.903611;274.8366858;50.09100973
14;2369.406225;276.9560518;48.57851026
14;2373.899088;270.7158293;49.61557301
14;2363.05047;273.4772122;49.96463519
14;2375.585443;274.1031466;48.55496457
14;2366.921347;279.9438502;49.90400557
14;2399.881069;278.7268865;49.03586458
14;2386.974268;276.5244931;49.25689941
14;2368.039981;279.0780567;49.22342964
14;2373.56382;271.0182334;49.37987328
14;2382.101153;270.6472775;48.09471326
14;2379.178913;274.132679;49.51136836
14;2392.521665;278.6056527;48.98103805
14;2368.27496;273.0869486;49.40577318
14;2362.435773;273.4657536;49.87271322
14;2400.146272;275.3269686;48.29206118
14;2404.976359;275.3363381;49.65700526
14;2396.473098;277.163089;48.70488779
14;2379.920666;276.0500425;49.85426932
14;2402.730176;277.6007052;48.51267409
14;2379.925698;273.3407407;49.111838
14;2388.928511;274.2034289;50.39219256
14;2361.268879;274.4051165;50.92049865
14;2379.761276;276.8614598;50.88469962
14;2382.356819;270.4660505;48.65472196
14;2371.757746;271.3218422;50.75595913
14;2394.070534;274.3781833;49.30156006
14;2398.649441;277.5295868;50.31867117
14;2408.122419;271.8360074;49.63733046
14;2355.138791;270.5631901;48.58775283
14;2394.89642;278.9386335;50.24627654
14;2399.590909;279.06441;49.12076482
14;2380.231396;277.4807837;48.64596516
14;2377.264466;275.6898585;48.89904324
14;2388.65912;276.0453303;49.81129909
14;2384.841028;278.1939221;49.29603364
14;2380.448924;272.1414685;49.48737838
14;2364.8058;271.4156032;48.12517037
14;2382.613103;277.8565578;48.02015329
14;2354.052112;278.1823956;49.78380728
14;2385.305369;273.7945177;48.03207672
14;2373.628948;279.7358113;48.43494939
14;2396.169482;271.8023141;49.80821925
14;2361.466919;273.9997135;49.35021965
14;2369.726387;275.9272776;48.53481606
14;2357.725725;270.2133835;48.54823418
14;2362.17071;275.4569219;48.80299632
14;2393.082168;278.5944907;48.47591619
14;2363.277705;278.836692;48.28185574
14;2355.311529;277.1229532;48.37103713
14;2372.662988;279.8443542;49.96032134
14;2385.509745;270.4360963;49.65902178
14;2391.289242;278.0238158;49.5050496
14;2391.024616;273.7179568;49.7665068
14;2378.258355;270.0691029;49.31652959
14;2375.477033;272.6830124;48.06298628
14;2378.103173;278.4721303;49.85038931
14;2394.247856;276.1694743;49.39368274
14;2378.396247;273.4523449;48.85839786
14;2373.918897;272.5199044;48.26229363
14;2359.126775;278.0712795;48.87371777
14;2379.257989;276.0081421;48.79952691
14;2413.813336;270.1125327;48.07127176
14;2382.269759;273.3833714;49.55922541
14;2403.949132;279.7135193;47.78325858
14;2371.036231;271.7230177;49.62574089
14;2374.557635;276.1720579;48.21666998
14;2388.696941;271.3700452;48.32052115
14;2397.523377;278.6615233;49.91108225
14;2362.85726;273.3430594;49.78471958
14;2370.018105;274.4448397;48.79225109
14;2391.290516;276.1778641;47.55070874
14;2374.059165;271.5627231;48.8118719
14;2383.81325;279.7428682;49.35488055
14;2373.004733;277.7277017;49.48834777
14;2369.873182;277.3141732;48.94448672
14;2373.94261;271.263481;48.10551088
14;2388.460405;276.1627476;49.97035721
14;2367.271196;275.5195245;48.78225251
14;2377.032164;278.647984;49.06146693
14;2350.939614;276.001043;47.01895457
14;2377.551607;277.9292817;48.12405399
14;2367.985237;274.2873616;49.17273669
14;2362.798106;272.9454399;48.38960395
14;2382.933806;273.8015829;48.8224653
14;2382.716554;272.795888;48.99098642
14;2379.571373;277.6749537;47.48872744
14;2375.110205;275.8325143;48.78311728
14;2370.087263;272.2851105;47.56288406
14;2372.855232;273.4241544;48.51325989
14;2379.221329;279.348256;48.61207702
14;2364.254805;275.8348998;49.8997383
14;2355.283709;273.2561067;49.34495046
14;2361.23808;270.0467418;49.45958685
14;2385.162148;275.9720144;48.60903567
14;2351.933866;277.8925818;49.74214156
14;2395.351307;276.3421402;48.59903972
14;2382.396956;272.9349628;48.04018845
14;2381.597513;272.8859342;49.91975183
14;2364.260274;277.5518293;49.90185441
14;2354.938868;277.213596;48.30577518
14;2368.147417;277.1472891;48.01145996
14;2383.561923;278.6543516;49.11398557
14;2365.910524;271.5002348;49.06399606
14;2375.380033;276.7903276;49.41750302
14;2370.641556;275.180138;48.32083616
14;2353.372876;270.9062494;48.69405845
14;2376.621623;277.1623716;49.54389267
14;2388.243394;276.9328788;49.63686658
14;2367.301678;271.8420337;49.54845383
14;2385.315329;270.4504986;49.73150566
14;2352.036725;273.8158939;48.14800042
14;2351.329337;271.8111728;48.76609354
14;2375.223716;270.3520865;49.70923716
14;2365.121316;273.2124717;49.15245472
14;2371.155678;271.3203464;49.79207745
14;2373.932962;273.4516399;49.03626334
14;2377.175858;278.1141569;48.90478842
14;2364.263476;275.4645834;49.81778614
14;2397.695826;271.1916136;49.91248458
14;2395.36566;278.5289542;48.73702299
14;2387.688663;272.9999666;49.34733396
14;2356.832288;273.4246578;49.68102844
14;2389.787265;274.221263;49.63928034
14;2371.383572;274.8238953;49.37435992
14;2397.159459;275.2275206;48.95286475
14;2365.631212;279.6045683;48.31235941
14;2366.795414;273.8114968;49.99158688
14;2397.053978;276.3932266;49.21485748
14;2373.830818;278.1828059;48.13569069
14;2383.68664;275.8140041;48.06657406
14;2355.377553;279.4455839;48.9879908
14;2379.837948;276.8152602;48.03556454
14;2351.949855;272.2198882;49.94984641
14;2370.661427;277.2963827;49.76623983
14;2376.931047;272.9630461;48.86550444
14;2384.69623;270.2579163;49.52518875
14;2384.753974;274.3546015;49.58925439
14;2367.816099;279.366959;49.22329
14;2389.316631;272.3820922;48.57846307
14;2385.772087;279.9823134;49.65251389
14;2371.170849;279.4331843;48.13247666
14;2373.315361;275.8186245;49.15322566
14;2361.652243;276.9821168;48.30450515
14;2387.000688;270.5749868;48.75891881
14;2364.557584;274.8647482;48.07103989
14;2379.976326;275.4810405;48.19653803
14;2391.272827;270.212879;49.41791173
14;2393.716587;276.581417;49.67734877
14;2375.327735;271.8184923;48.17329264
14;2399.879319;278.9844794;48.28118026
14;2399.103531;275.9846838;49.36252133
14;2369.194191;277.0892813;48.58128311
14;2403.647475;277.5294414;49.41645002
14;2387.335026;273.8889505;48.95199842
14;2381.250166;276.2034145;49.02173733
14;2378.062081;270.1775022;48.19643982
14;2370.497794;272.4957404;48.34213441
14;2380.037962;277.4836219;49.37698317
14;2366.847702;277.2327117;48.37376772
14;2399.857129;275.536975;48.10038074
14;2355.350692;270.6422235;48.30858219
14;2387.732136;271.6122247;48.00929979
14;2388.195695;270.0137926;47.98518014
14;2350.452196;279.3464837;49.44541425
14;2397.560884;275.1639089;49.03014377
14;2353.289192;272.7545348;48.82353222
14;2365.009229;272.3204337;48.73793464
14;2391.299726;277.3374271;49.38934287
14;2386.286277;275.5054327;49.70320307
14;2383.406965;272.0318552;48.71073978
14;2391.425887;279.9915673;49.75966816
14;2386.995168;271.4444858;49.7823987
14;2377.458091;275.3000902;48.44293217
14;2396.364846;278.216864;49.95486336
14;2367.026118;273.2926552;48.09115663
14;2396.190968;272.8796729;50.64457182
14;2373.298936;277.1732226;48.41605104
14;2376.140047;274.5235062;48.8751148
14;2362.431904;278.8087716;48.35773499
14;2370.687806;270.233298;50.52839655
14;2372.035316;279.7186546;49.46490163
14;2382.758904;276.9607537;48.9700286
14;2366.952613;273.0285759;48.54156138
14;2389.784816;274.8621824;48.16493123
14;2375.468419;277.7103193;49.27891305
14;2365.557831;279.9408417;48.39454829
14;2355.219791;274.2899184;49.07143539
14;2348.230255;273.1208286;49.88363135
14;2344.459968;274.650366;49.46696592
14;2394.125998;275.076481;48.96280088
14;2363.147226;277.7505898;48.3189226
14;2381.514486;269.0370946;48.48851239
14;2378.09467;270.3685677;49.74354982
14;2371.297953;275.6114995;49.67238234
14;2346.645614;273.7273622;48.34067616
14;2360.624546;276.3691278;48.18705475
14;2355.450434;269.9036246;49.58125175
14;2373.849898;275.9880083;48.54663085
14;2386.324972;271.8930521;49.4912218
14;2338.767541;275.8123195;49.31128465
14;2368.462965;278.0904879;50.58151624
14;2366.657412;270.904975;50.44814177
14;2389.881455;278.7759617;50.26182559
14;2366.998956;271.3714912;50.77250831
14;2347.598642;278.4495873;48.05401885
14;2354.058545;269.9914986;50.31772299
14;2388.861359;276.4833761;49.32757712
14;2372.414777;278.6411919;50.61978882
14;2391.787587;276.2364407;49.62788166
14;2389.83528;277.2017306;50.1581385
14;2367.587578;278.3440664;48.05360916
14;2370.062345;278.24899;48.92602543
14;2381.704489;271.3923156;49.66745212
14;2381.42311;274.7944557;49.96010281
14;2386.3876;275.3372027;49.55297746
14;2360.323901;271.8695446;49.99863244
14;2376.944735;277.3113448;49.92233742
14;2354.715402;273.8018773;48.51654897
14;2391.866168;271.9324405;48.07600841
14;2375.950447;272.7092935;48.38768445
14;2373.626629;276.9470777;49.03270776
14;2391.771874;275.7017434;50.31925608
14;2354.039255;279.0534165;49.75517377
14;2387.229701;275.0355082;48.45739781
14;2363.99967;273.5051608;48.47873559
14;2383.743131;278.8875715;49.97097474
14;2386.447752;275.498731;49.6917383
14;2362.244296;270.3102305;49.72352977
15;2252.972168;276.3553132;48.55706753
15;2259.391254;275.3400915;49.61929005
15;2259.641654;281.1513222;49.97629905
15;2256.623246;283.5719217;48.93053917
15;2250.685789;280.8080719;49.85764769
15;2272.750197;284.4457516;49.7910284
15;2272.641186;284.7394448;49.87521589
15;2272.821323;280.4569835;49.26689866
15;2263.608266;276.8027143;49.75101598
15;2278.120384;284.4786684;48.28090092
15;2250.932704;283.5842706;49.66724467
15;2272.667042;277.2477785;49.6944553
15;2241.563409;279.8598391;48.64941942
15;2231.93352;280.3952095;49.21921543
15;2266.319841;278.5551864;49.23923882
15;2249.343581;277.1851739;48.38378871
15;2256.437614;280.2118192;49.34679106
15;2242.161389;276.7293616;48.8237358
15;2247.368686;283.6350893;48.41034353
15;2240.395838;282.4014084;48.00767099
15;2244.354464;278.7193798;48.31680713
15;2256.091458;284.2272033;48.58918007
15;2254.010574;284.0781771;49.81439804
15;2269.460666;281.635185;49.39632915
15;2251.528504;280.4088922;48.36958167
15;2280.649435;277.1501554;48.96524674
15;2248.25801;280.9758521;48.38562081
15;2272.846376;284.2613967;48.91275903
15;2262.145503;279.4739723;49.21336814
15;2262.824069;276.2953474;49.83201617
15;2264.830835;285.7904325;48.94783572
15;2240.430966;282.5450832;48.13293986
15;2251.848128;284.0854154;49.74969994
15;2254.409004;277.0497208;49.40331954
15;2255.626191;281.9598315;48.02343382
15;2229.835482;282.4883118;49.36869458
15;2273.580798;281.6929913;49.84443689
15;2238.374331;279.05201;49.16956368
15;2241.320231;276.8659739;49.61794664
15;2273.830383;279.0174218;48.1979275
15;2242.5578;283.5834739;48.69705966
15;2272.469535;285.0421264;49.88118733
15;2256.184033;281.7507081;49.72468769
15;2248.277969;281.523782;49.06555268
15;2225.212259;284.6674215;48.62310733
15;2257.484991;278.4931983;48.03618104
15;2236.800172;281.4102833;49.02917158
15;2247.350476;280.1978825;48.79853733
15;2250.826368;280.6730017;49.51945978
15;2260.367965;278.3073193;49.89275881
15;2237.500467;280.7559549;49.61873415
15;2232.808622;276.022598;49.27454937
15;2267.269692;284.247224;48.0396461
15;2228.179315;279.89238;48.08787155
15;2233.085215;282.9678903;48.04027898
15;2270.655805;277.6344228;49.63727232
15;2265.942904;283.8561277;49.79399308
15;2258.951736;282.3771635;49.36761668
15;2268.431641;281.5970333;49.7236791
15;2271.846304;275.9010063;49.70995251
15;2251.794818;275.1478834;48.47385777
15;2254.753046;279.49347;48.17046117
15;2229.259544;275.2112435;48.45495324
15;2231.246829;279.6479865;49.70165928
15;2236.244849;276.7101736;49.15012273
15;2267.25294;282.7072268;49.33149816
15;2264.724417;276.7082974;49.22659514
15;2241.952209;276.7371182;49.23692062
15;2236.364583;277.5954957;48.35239252
15;2254.824516;275.4769777;49.2268033
15;2244.28071;284.2706141;49.46610266
15;2260.139563;275.5341562;49.39590616
15;2249.372737;278.5984318;49.84326272
15;2243.912026;277.7749353;48.8016324
15;2257.517924;279.0197342;49.64509866
15;2256.464915;277.0318228;49.31092106
15;2272.689039;281.4453359;48.01920738
15;2231.983283;279.3466346;48.18306622
15;2235.233628;284.5360904;49.90119714
15;2270.353538;282.8869529;49.86415947
15;2272.091317;276.3491249;49.15227538
15;2243.989669;280.074453;48.72871861
15;2248.53001;275.6248915;48.62540274
15;2271.004207;278.5889833;49.61005569
15;2259.725638;282.4504299;48.02453176
15;2252.243728;279.3192588;48.82999492
15;2262.919269;279.733695;49.18456955
15;2268.178611;282.4332907;48.32452686
15;2240.655482;276.1667231;49.77352351
15;2234.695179;280.5818901;48.01567796
15;2262.458081;284.9138169;48.82429817
15;2276.344341;277.9748317;49.57355926
15;2261.572643;285.2441052;48.27096958
15;2232.044948;282.3938169;49.38625756
15;2259.765381;276.7089401;49.99633383
15;2272.379467;278.8498111;48.16635153
15;2261.059026;281.2022207;49.63231062
15;2244.772257;280.561989;49.55762366
15;2276.02637;285.1033165;48.09531155
15;2258.689182;285.1640325;48.58833894
15;2265.885417;282.2763031;49.92353273
15;2267.238711;277.9565061;48.80444048
15;2259.303589;283.4640499;49.48729731
15;2261.423738;285.6885122;48.95000994
15;2245.889303;283.9550184;49.788938
15;2242.613012;281.3026873;49.99295187
15;2266.885231;285.8787656;49.05665506
15;2264.214924;279.982004;48.11859003
15;2257.643715;282.4700559;48.97314617
15;2244.198079;278.5421697;48.1962198
15;2249.72866;281.9533192;48.15214757
15;2255.478115;283.7651486;48.04950714
15;2254.472415;285.1996146;49.17934284
15;2262.099193;277.2446156;49.47327887
15;2242.119477;285.8802116;48.92862679
15;2244.583163;277.6754423;48.79317373
15;2259.95296;281.1072179;48.35825604
15;2269.448029;283.9632493;48.1956649
15;2268.855375;280.1652563;48.27303506
15;2252.942904;281.7954994;48.9154886
15;2253.113973;276.4750016;49.65150378
15;2251.777355;284.0178174;48.54027259
15;2266.99116;280.1223699;49.24446396
15;2251.211596;280.1344989;49.09882415
15;2268.385581;284.3301194;48.5967914
15;2240.66707;278.6882027;48.57279207
15;2253.584579;281.619921;48.8882593
15;2253.111862;285.6255321;49.53654409
15;2241.450442;284.4853965;48.90940352
15;2280.241306;280.0674415;49.61921779
15;2242.955279;281.7101452;49.74021776
15;2246.741072;278.6605281;48.61140105
15;2230.731829;283.5519691;48.35851349
15;2234.604852;276.6392983;49.42263012
15;2271.411227;280.6582512;49.49809608
15;2264.180404;284.1665643;48.86705466
15;2284.501484;281.9990507;48.79086413
15;2255.794515;276.0037189;49.7113722
15;2275.691018;284.9426222;49.61802383
15;2266.724349;282.4740053;49.61346708
15;2246.971111;284.347943;48.65054107
15;2256.970827;282.5122827;48.61734775
15;2253.73562;280.0440266;49.5404732
15;2230.65929;280.101371;48.61819697
15;2268.783889;284.5427725;48.48508125
15;2235.512569;285.9789365;48.28646203
15;2274.222923;278.335771;48.89160231
15;2266.367315;282.0756537;48.08688755
15;2253.340515;284.9885385;48.91785859
15;2252.690158;285.5791895;48.17019348
15;2257.121971;280.0741595;49.03796619
15;2275.620881;284.9747478;48.48695812
15;2244.810346;282.7675247;48.23339
15;2269.162265;282.4378216;49.86831613
15;2247.067938;284.6452148;49.83345771
15;2245.977025;276.5467392;49.33807332
15;2264.675051;276.9695359;49.33568977
15;2263.81049;278.5749898;48.40385812
15;2264.17433;281.9811582;48.34394061
15;2264.004658;278.5441388;49.36247085
15;2245.920507;279.3714972;49.63128078
15;2274.447627;285.9793009;48.79045564
15;2265.229008;282.8075744;49.60479112
15;2264.701593;277.2176121;49.44402285
15;2238.538829;285.5561259;48.45999515
15;2252.622981;278.2098992;49.35823673
15;2240.554545;285.8736825;49.32529586
15;2262.960319;284.9977918;49.45749662
15;2261.90962;284.2057482;48.61689774
15;2244.873391;276.7017604;49.17493845
15;2247.098536;280.0823078;48.89547581
15;2264.085373;277.8220034;48.13771746
15;2238.246645;277.5262931;49.73168714
15;2256.39302;281.727718;48.98873153
15;2259.494145;279.8424881;48.08673791
15;2281.561679;279.133017;48.81708146
15;2267.592843;276.9366176;48.37092613
15;2271.958684;282.7679711;48.1512744
15;2251.875006;285.3120932;49.23917861
15;2258.029584;285.9084516;49.78162236
15;2248.773489;282.8519649;48.59003599
15;2255.84382;285.4061847;48.58737373
15;2267.867115;279.536325;48.66019426
15;2240.012677;283.3552584;48.83847916
15;2253.965861;281.1428382;48.33430542
15;2260.005521;281.0840355;49.57730136
15;2270.529876;283.6833309;49.46268301
15;2249.233546;277.0540775;49.67821025
15;2264.812094;284.438488;48.77660446
15;2246.232653;277.6310606;49.10197508
15;2248.920784;283.0637038;49.69480166
15;2244.10827;285.2533529;49.38294879
15;2276.660399;280.1407676;49.15013372
15;2260.774044;276.5229279;48.26814853
15;2252.687909;279.8348077;49.97564271
15;2246.594893;281.1841673;48.7995375
15;2243.372984;281.9344786;49.45084284
15;2244.296327;277.4531188;48.09412025
15;2258.517122;277.8372933;49.0863254
15;2240.733289;281.7173176;48.00334919
15;2258.909733;276.759119;48.6757953
15;2251.063034;276.5444983;48.41402738
15;2247.656274;284.5664513;49.71460506
15;2268.827163;276.5729854;49.21415011
15;2257.813652;281.0213773;48.44916899
15;2239.513949;280.5898401;49.5444978
15;2265.359938;283.6391268;48.83987613
15;2260.511136;278.9942904;48.79375314
15;2244.744672;276.3598496;49.07065719
15;2260.899629;283.4513899;49.54934249
15;2271.059094;276.6237331;48.76174787
15;2250.09603;278.8365047;48.63474011
15;2262.90161;280.3687574;48.52828292
15;2258.399062;278.9137195;49.47479578
15;2237.175314;282.8842137;49.53517847
15;2258.744325;284.0474199;49.7414111
15;2225.640629;285.5968304;49.22698202
15;2221.686531;279.4383593;49.42425772
15;2241.965386;278.9424818;48.95154185
15;2249.453288;279.0960137;48.64658476
15;2270.695516;276.1381282;48.03581416
15;2263.291465;283.1320646;48.03424643
15;2247.981485;281.7793511;48.70089831
15;2250.374745;278.5556566;48.39701856
15;2243.717506;277.6622621;48.73192927
15;2238.053409;279.9313231;48.97905574
15;2248.588173;278.2557755;48.31753531
15;2259.135139;284.8206174;49.87599221
15;2247.383683;285.2947724;48.34770486
15;2273.2256;284.1697833;48.20066922
15;2246.840868;277.1762039;49.50273782
15;2258.943416;285.7071528;49.09463379
15;2258.72661;279.8809756;49.18278873
15;2252.638606;277.702508;48.23919895
15;2247.143862;280.345591;48.68832904
15;2273.009586;282.1100825;49.67251174
15;2274.742195;284.4922004;48.35747804
15;2237.913313;278.6857277;48.99155857
15;2239.818369;278.9106433;49.57617205
15;2266.032337;277.8239321;49.68878472
15;2261.933985;279.4637296;49.99116288
15;2256.282487;276.6439077;48.95347748
15;2261.801575;284.5353353;49.90870626
15;2247.008684;283.4646164;48.05677574
15;2267.454538;277.3190152;49.2348379
15;2233.385602;278.1768532;48.51079157
15;2266.105971;279.8656059;48.3616001
15;2238.117735;276.3539051;48.60429719
15;2251.244336;279.2592859;48.92513466
15;2236.182585;281.6485461;49.93672005
15;2261.072642;284.5623597;49.81672002
15;2254.227728;284.2531733;48.40263216
15;2243.593885;277.1566222;49.48568388
15;2259.046124;280.0562923;49.54937725
15;2257.078944;279.1359541;49.42210907
15;2253.519384;277.184274;48.31902095
15;2251.038009;284.8289928;48.40563438
15;2249.061616;284.1745776;49.80428312
15;2237.56627;281.0954207;49.21013014
15;2232.82665;276.8577766;49.3484553
15;2274.471545;281.5088989;49.77059845
15;2274.270632;277.0146238;48.09324901
15;2262.629007;278.0778806;48.38162619
15;2263.954901;279.2374082;48.16377833
15;2253.595566;277.026141;49.59821678
15;2244.570597;276.7724936;48.92653267
15;2273.141711;282.6396282;49.67735249
15;2244.285542;277.8715645;49.49475702
15;2234.77328;277.4055361;48.29920506
15;2242.842109;278.5606607;48.41533456
15;2274.068769;280.0836929;49.21751205
15;2231.43791;282.8258397;49.3634027
15;2263.19973;284.8139687;49.47077657
15;2252.802789;284.6805851;48.55639693
15;2232.474191;278.5166641;49.05177077
15;2251.909621;281.8273737;48.11304283
15;2264.075699;280.8331171;48.74947365
15;2254.18369;284.6018508;48.12198453
15;2228.314696;283.0452827;48.52369826
15;2248.433325;277.693834;49.79941917
15;2251.231405;277.1356838;48.7845706
15;2251.881769;282.1340283;48.70660839
15;2240.98033;283.4769981;49.30840939
15;2241.592732;281.0132518;48.85817841
15;2260.94342;281.7398348;49.27313029
15;2262.875753;278.7816383;49.62095477
15;2266.840092;280.9306278;49.57457745
15;2255.327632;279.2353653;49.04030358
15;2261.740689;282.1830706;49.86523324
15;2271.571823;277.8190465;49.20313943
15;2254.755276;278.4045827;48.88647461
15;2244.899644;277.4480159;48.01083745
15;2264.033406;276.4804232;49.44554718
15;2238.6201;277.4356359;49.32355583
15;2250.824463;281.1295889;48.37610942
15;2230.548534;283.4915376;48.93777501
15;2246.187452;276.2365702;49.29032778
15;2262.99648;283.046852;49.80140725
15;2274.053421;282.6288063;49.11291634
15;2243.196659;279.3237468;49.43818692
16;2445.581663;314.194384;54.50556565
16;2428.984362;315.7234557;54.6403484
16;2443.014515;316.5732155;54.70681811
16;2431.505195;316.175143;54.9323729
16;2453.88852;319.3916058;53.81536716
16;2436.474446;317.1541132;53.02522695
16;2420.58036;311.1215445;53.25395422
16;2432.448012;312.6329196;53.70165738
16;2424.167302;320.5560153;54.11363456
16;2448.002561;319.6306443;53.88199483
16;2464.576565;319.2202353;54.11238501
16;2448.511603;320.6007514;54.61428017
16;2443.303673;316.926145;54.9020509
16;2447.641885;317.6306518;53.23712416
16;2445.548258;318.2599833;53.00164745
16;2426.524097;313.5860978;54.18529283
16;2425.788572;313.278219;54.8171177
16;2427.667675;314.5435466;53.60930536
16;2465.076133;312.6982201;54.4367923
16;2437.911248;312.6066336;53.25776945
16;2416.341215;315.4862404;54.17195017
16;2429.035085;312.4163854;54.3482551
16;2420.10874;311.9408005;53.44814327
16;2448.694349;320.7311369;53.9879354
16;2447.842471;318.6754448;53.16931206
16;2438.135229;314.0586689;53.73309581
16;2428.870108;311.0818016;53.63997944
16;2451.467243;317.259271;54.42369028
16;2428.878518;313.8847643;54.39547563
16;2438.798024;317.2430697;54.60450348
16;2442.193274;312.477277;54.55256751
16;2432.402571;315.9306713;53.94513654
16;2428.537488;320.1093268;54.27981082
16;2453.621468;320.7038917;53.58916835
